location_id|location_title|location_url|review_id|rating|published_date|title|text|language|review_url|user_name|trip_type|travel_date|helpful_votes
102661|Boulevard (Seattle)|https://www.tripadvisor.com/Restaurant_Review-g60878-d102661-Reviews-Boulevard-Seattle_Washington.html|751324095|5|2020-03-18T14:15:40Z|Week long travel with Crow Canyon in Southwest|I have travelled with Crow Canyon more than 8 times; mostly in the Southwest. I would label this travel adventure travel.  You are in a small group with at least two scholars, one an archeologist and one a related field.    I have learned so much and had access to so many archeological sites I would not otherwise be allowed to visit.  The trip leaders are full time employees who are very professional and experienced.  These trips are unique learning experiences.  Additionally, I have developed many lasting friendships with other persons I have met on the trips....we all share common interests  which adds to our own experiences.|en|https://www.tripadvisor.com/ShowUserReviews-g60857-d102661-r751324095-Reviews-Crow_Canyon_Archaeological_Center-Cortez_Colorado.html?m=66827#review751324095|Riveroak|NONE|2019-10-31|
102661|Boulevard (Seattle)|https://www.tripadvisor.com/Restaurant_Review-g60878-d102661-Reviews-Boulevard-Seattle_Washington.html|749691245|5|2020-03-07T10:46:27Z|World Traver favorite vacation|I expected the scenery and the sites to be amazing, but was not prepared for the professionalism and passion of the staff!  Without exception all staff members engaged with participants to educate and make feel welcome!|en|https://www.tripadvisor.com/ShowUserReviews-g60857-d102661-r749691245-Reviews-Crow_Canyon_Archaeological_Center-Cortez_Colorado.html?m=66827#review749691245|DarwinDog|NONE|2019-07-31|
10542827|Station 16 (Seattle)|https://www.tripadvisor.com/Restaurant_Review-g60878-d10542827-Reviews-Station_16-Seattle_Washington.html|988705645|2|2025-01-12T22:36:00Z|Very disappointed, not worth the trip|We went for a birthday celebration and was very disappointed in the slow service and lack of knowledge of the server. order chilled seafood platter, steak and lobster and oyster rock fellows, the steak came first and waited a while before the chilled seafood plater came out and the oyster appetizer never came before our meals. the oysters on the chilled plate had lots of sand and shells in it and the steak was so so. The manager asked how your dinner was and told him of the problems and he did not say sorry or make any adjustment. All in all very disappointed birthday celebration|en|https://www.tripadvisor.com/ShowUserReviews-g32999-d10542827-r988705645-Reviews-Station_16-Sacramento_California.html?m=66827#review988705645|stormchaserSS|Couples|2025-01-31|
10542827|Station 16 (Seattle)|https://www.tripadvisor.com/Restaurant_Review-g60878-d10542827-Reviews-Station_16-Seattle_Washington.html|970931954|5|2024-09-22T22:17:26Z|LOBSTER ROLL!!!|10 out of 10!  We had a late lunch here. We initially were sat next to a really loud group. The hostess was really nice about moving us to a different spot when I asked. We had shrimp ceviche which was good. I had a lobster roll which was so delicious. It was a little different with no Mayo but so so good! The bread was warm and soft. My husband had the lobster Mac. It was very decadent and pretty heavy so it could serve 2.  Our server Luis was very friendly and attentive.  There was guy playing a guitar with an amplifier which at first was a little loud but seemed like they turned it down a bit. I really enjoyed his music. Lots of covers and Latin guitar. Will be back, would recommend!|en|https://www.tripadvisor.com/ShowUserReviews-g32999-d10542827-r970931954-Reviews-Station_16-Sacramento_California.html?m=66827#review970931954|Lkezmoh|Couples|2024-09-30|
10542827|Station 16 (Seattle)|https://www.tripadvisor.com/Restaurant_Review-g60878-d10542827-Reviews-Station_16-Seattle_Washington.html|933593804|1|2024-01-10T16:03:23Z|Never again, they’re lazy and lousy…|The service was terrible. I ordered my food online and I arrived after the time it was supposed to be ready. It wasn't ready when I got there and the lady from the bar was running around asking questions. She finally came to me and asked what I had ordered. I showed her my receipt. She left and came back after like 7 more minutes and let me know that it will be like 10 mins until my order was done. I asked if they just started on my order and she said yes. The worse customer service ever. She didn’t try to make up for their wrong doing or anything. She left me sitting at the bar for 20 mins and asked if I wanted a water. Crazy right? I know.. My food comes out and she hands it to me and tells me to have a goodnight… I’m irritated so I’m just like whatever. I’m really appalled at the lack of customer service here. Then I’m at my car sitting and a Asian lady, whose been eating at the bar for most of the night not assisting and just answering questions, came to my car with like 3-4 more people and said the tab wasn’t paid. I said okay, let me pay it but your employee said bye and goodnight so don’t try to make it like it’s my fault. Y’all dropped the ball tonight and the only thing you could do was come to my car disrespectfully about this bill. And I told her that she should be taking money off got the inconvenience but she didn’t want to hear that. She blamed the kitchen. I told her that is not my problem because it’s not. And I told her I would not be coming back. Too much money to spend on gold where people are rude and don’t know hot to correct their wrongs.|en|https://www.tripadvisor.com/ShowUserReviews-g32999-d10542827-r933593804-Reviews-Station_16-Sacramento_California.html?m=66827#review933593804|Queen326|Solo travel|2024-01-31|
10542827|Station 16 (Seattle)|https://www.tripadvisor.com/Restaurant_Review-g60878-d10542827-Reviews-Station_16-Seattle_Washington.html|894366721|5|2023-06-10T14:54:49Z|Best taste Seafood in town !|We’re inviting by friends to check on this Seafood Restaurant. We were surprised by the food!! Great food 🥘 Good service !!  Definitely will Be back😘|en|https://www.tripadvisor.com/ShowUserReviews-g32999-d10542827-r894366721-Reviews-Station_16-Sacramento_California.html?m=66827#review894366721|jmA6453UD|Friends getaway|2023-04-30|
10542827|Station 16 (Seattle)|https://www.tripadvisor.com/Restaurant_Review-g60878-d10542827-Reviews-Station_16-Seattle_Washington.html|871434384|1|2022-12-12T00:07:12Z|defamation of character|"I came into station 16 today as I always do because this is one of my favorite restaurants to visit. My alcoholic beverage was watery and I sent it back. general manager RJ ( who refused to give me his real name who was rude) start talking stuff stating every time I come in here it's an issue and the last time I had an issue with the server. Mind you he was the server I complained about before he became general manager because when he was a server he had the same nasty attitude and I complained to his manager at the time and I'm sorry if a server is being rude to me im going to let upper management know that is my right and if my food comes out not good or cold as a PAYING customer I have a right to have them remake it never was rude always respectful. The fact that he stated this false accusation in front of other customers and staff badgering my character (that's defamation of character which my friend I was with recorded this) he made me feel so humiliated, uncomfortable and he embarrassed me! When I asked to speak with the chain of command he refused and stated with a smart gesture and said ""he's the general manager and he's the last of the chain of command and if the owners want to call me they will and that's if the owner feels like calling me"" and he will let them know it's always an issue which is very much false and I feel he's making this up to cover up his wrong doing and to retaliate against me for when I complained on him. Not only did he humiliated me but defamation of character, I will be taken this further more legally. The disrespect and attitude was uncalled for and very unprofessional and I will be taken actions all the way. Mind you I haven't been here in months because I had kidney surgery (life threatening) and was fighting for my life and came out to celebrate life and this how I'm treated. Run back the cameras and you will see how I was treated and how he humiliated me in front  of staff and customers because he wanted to retaliate. By him being a general manager he should of conducted hisself way better and professionally. He is in place to defuse any issues not make them worst and not to be rude or retaliate against me because he was complained on and now taken this personal. He approached my table with the smart remarks and my friend had me asked him again what he said so we can get it on recording and he did."|en|https://www.tripadvisor.com/ShowUserReviews-g32999-d10542827-r871434384-Reviews-Station_16-Sacramento_California.html?m=66827#review871434384|Terinam89|Friends getaway|2022-12-31|
1837910|Toulouse Petite (Seattle)|https://www.tripadvisor.com/Restaurant_Review-g60878-d1837910-Reviews-Toulouse_Petite-Seattle_Washington.html|948584405|3|2024-04-28T03:31:45Z|Hotel Pool Not Included in Nightly Rate; 28 euros / day. Old & loud Rooms|I suggest staying somewhere else. I'm very disappointed with this hotel. It says it's a 4.5 star hotel offering a pool and sauna, but guess what they tried to charge me 28 euros to use the pool! I only spent 2 nights and I was mostly exploring the area during the day, so the day I checked out I wanted to use the amenities before flying out. Check out is 10:30am, I checked out of my room earlier so cleaning could have a hesd start. Little did I know, I was no longer considered a guest and couldn't use the gym. They argued with me that the pool is not included, yet as you can see from the photo, it's part of the main amenities. I understand paying for massages etc, but access to the hotel pool. This is a first for me and I travel all over Italy half of the year. The rooms are also outdated so besides having a place to park your car that's the best thing about the hotel in my opinion.|en|https://www.tripadvisor.com/ShowUserReviews-g1842074-d1837910-r948584405-Reviews-Hotel_La_Cartiera-Vignola_Province_of_Modena_Emilia_Romagna.html?m=66827#review948584405|927gelilas|Solo travel|2024-04-30|
1837910|Toulouse Petite (Seattle)|https://www.tripadvisor.com/Restaurant_Review-g60878-d1837910-Reviews-Toulouse_Petite-Seattle_Washington.html|857744728|1|2022-09-01T05:29:45Z|Obviously not in the Hospitality business|Where do i start the hotels facilities cant be faulted if they would let you use them,  We where a wedding party of 30 plus guests an on our arrival we where greeted to moody reception staff who told us the restaurant was closed and so was the bar which was fine as we went searching locally for any bars or restaurants close by , days 2 is when we where greeted by the owners father we will call him rod Stewart having roid rage , i found him to be the most unpleasant hotel staff member i have ever had the misfortune of meeting a more  aggressive , unreasonable, rude person , who constantly stalked all guests through out there stay , being kicked out the spa saying its closed till 10 oclock only to find he has let others guests in from 8 , locking both terraces to our guests while we are in 38° weather , after us letting them know the air-conditioning in the rooms where playing up , guests trying to book facials in the spa an being told they have no staff but they will supply the cream if they want to do there own facials which i find laughable, being escorted to bed by rod on arrival back to the hotel every night our party arrived back , locking the hotel up completely at 11 oclock at night so no one can leave or enter which is a huge fire safety issue , on checking out at 11am on our final day all the guest where told that they could store there luggage in the luggage room till our pick up at 6pm on doing this we where again informed that all facilities where closed to us considering we had 8 children in our party an it was 39°  terrace was closed pool an spa where closed too which i find appalling, after airing our issues with the owner after searching for him all week , he checked the  cctv an saw that our treatment was wrong an gave our group free prosecco an opened up all facilities to us , on going to get outr luggage we found rod going through the guests suitcases which is something none of our guests have ever witnessed or encountered in all there years of travelling all over the world , this hotel has all the facilities an promise to be an outstanding hotel but is completely let down by all staff through out the hotel not once did we see a staff member smile , be helpful or show any hospitality throughout our stay on emailing the owner with my concerns i was given the reply sorry you think the hotel is ran like a prison but its not a brothel , that reply back saying it all about this hotels managing or lack of  Rod Stewart ruined our stay!!!!!!!|en|https://www.tripadvisor.com/ShowUserReviews-g1842074-d1837910-r857744728-Reviews-Hotel_La_Cartiera-Vignola_Province_of_Modena_Emilia_Romagna.html?m=66827#review857744728|mwg1832|Family|2022-08-31|1.0
1162825|Block 16 (Omaha)|https://www.tripadvisor.com/Restaurant_Review-g60885-d1162825-Reviews-Block_16-Omaha_Nebraska.html|991901726|3|2025-02-02T00:10:58Z|Toro|Went for sushi which was good. Seated quickly and service was efficient. The place has a nice location across from the water with a parking lot.  We enjoyed it overall however it may be positive to tidy up and refresh the dining room.|en|https://www.tripadvisor.com/ShowUserReviews-g47724-d1162825-r991901726-Reviews-Toro-Fishkill_New_York.html?m=66827#review991901726|svan1|Couples|2024-08-31|
1162825|Block 16 (Omaha)|https://www.tripadvisor.com/Restaurant_Review-g60885-d1162825-Reviews-Block_16-Omaha_Nebraska.html|849794309|5|2022-07-25T09:33:30Z|FRESH SUSHI|Fabulous family owned restaurant, has been in the village for many years.  Wonderful variety of food, all of it well done and fresh.  My ONLY go to place in the area.  Highly recommend!!|en|https://www.tripadvisor.com/ShowUserReviews-g47724-d1162825-r849794309-Reviews-Toro-Fishkill_New_York.html?m=66827#review849794309|M7102NKnatalies|NONE|2022-07-31|
1162825|Block 16 (Omaha)|https://www.tripadvisor.com/Restaurant_Review-g60885-d1162825-Reviews-Block_16-Omaha_Nebraska.html|823969491|4|2022-01-04T17:22:06Z|Good food, good value|First time visitors for take out. Wife had the non-spicy grilled salmon salad which came with rice, kimchi and marinated cucumber slices. Quite good. I had the dumpling soup (wantons were super velvety) and steamed Shumai (steamed shrimp dumplings). Both were very good. Can't wait to go back and try the sushi.|en|https://www.tripadvisor.com/ShowUserReviews-g47724-d1162825-r823969491-Reviews-Toro-Fishkill_New_York.html?m=66827#review823969491|Afoodie65|NONE|2022-01-31|1.0
1162825|Block 16 (Omaha)|https://www.tripadvisor.com/Restaurant_Review-g60885-d1162825-Reviews-Block_16-Omaha_Nebraska.html|817506240|5|2021-11-04T23:46:50Z|ALWAYS SATISFYING|Because I only order Tempura dishes or fried anything,I always have a small house salad.This salad is always crisp,fresher than fresh and served with a wonderful ginger dressing. I love this restaurant as did my much more adventurous friend who dined with me several months ago. The service is always friendly and professionally attentive. I do wish  the lighting was a bit softer.Other than that, a lovely place to dine.|en|https://www.tripadvisor.com/ShowUserReviews-g47724-d1162825-r817506240-Reviews-Toro-Fishkill_New_York.html?m=66827#review817506240|426renac|NONE|2021-11-30|
1162825|Block 16 (Omaha)|https://www.tripadvisor.com/Restaurant_Review-g60885-d1162825-Reviews-Block_16-Omaha_Nebraska.html|748317295|5|2020-02-29T11:18:39Z|A++ Korean Restaurant|Toro is a family owned restaurant that serve many delicious Korean dishes; in addition to Sushi and other popular Asian dishes. The food and service is always good, and reasonable priced. I highly recommend going there for lunch / dinner.|en|https://www.tripadvisor.com/ShowUserReviews-g47724-d1162825-r748317295-Reviews-Toro-Fishkill_New_York.html?m=66827#review748317295|TC222|NONE|2020-01-31|1.0
1072987|The Drover Steakhouse (Omaha)|https://www.tripadvisor.com/Restaurant_Review-g60885-d1072987-Reviews-The_Drover_Steakhouse-Omaha_Nebraska.html|693041580|5|2019-07-27T02:52:45Z|Good value, good breakfast|A nice business hotel near Takamatsu station and art museum that is about a ten minute walk away.   Excellent breakfast brought to your room in the morning.   Laundry is on 8th floor via stairs from the 7th. 500 for wash and hr of drying.   Just missing charging plugs for electronics.   Lobby is on second floor.   Friendly and helpful staff.|en|https://www.tripadvisor.com/ShowUserReviews-g298232-d1072987-r693041580-Reviews-Hotel_New_Wakasa-Takamatsu_Kagawa_Prefecture_Shikoku.html?m=66827#review693041580|OwenL1688|Solo travel|2019-07-31|
1903121|Sampan (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1903121-Reviews-Sampan-Philadelphia_Pennsylvania.html|1038672562|2|2025-11-11T21:12:41Z|Food was mediocre.|Food was mediocre and portions tiny. Wagyu beef and chicken skewers were chewy and very salty. Tempura cauliflower and dumplings were ok.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1903121-r1038672562-Reviews-Sampan-Philadelphia_Pennsylvania.html?m=66827#review1038672562|sheirav2022|Family|2025-11-30|
1903121|Sampan (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1903121-Reviews-Sampan-Philadelphia_Pennsylvania.html|1036830494|1|2025-10-28T17:40:37Z|Check your bill|I was really disappointed with my recent visit to Sampan on 10/27. The food itself was delicious, but when I got home and looked over my receipt, I realized I was charged for two meals instead of one for several items. I double-checked to make sure it wasn't something I ordered by mistake--it definitely wasn't.  I am not sure how this is even possible since only one item of each was delivered to our table.  Is it a scam???  The total amount overcharged was $109.   I tried calling and emailing the restaurant to sort it out, but haven't been able to get a response yet. Mistakes happen, but overcharging a customer and not fixing it right away doesn't leave a good impression.   Please double-check your bill before you leave!  I hope management sees this and reaches out so this can be corrected.  Table 54|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1903121-r1036830494-Reviews-Sampan-Philadelphia_Pennsylvania.html?m=66827#review1036830494|Stay36776047877|Family|2025-10-31|
1903121|Sampan (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1903121-Reviews-Sampan-Philadelphia_Pennsylvania.html|1030844782|5|2025-09-17T12:14:59Z|Asian fusion in downtown Philadelphia|Tasty food late in the evening. We had flown in for the work conference. Not everything’s open late on Sunday evening, so our choices were more limited. This is in a very vibrant area of the city with lots of people still walking around after 8 PM. The food choices were good. It is sort of served family style in that they bring a bowl of the entrée, rice, etc and you share it at the table.  The menu was small, but the food was tasty. Servers were responsive and helpful. It’s a small restaurant and a little bit loud, but I would definitely return again.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1903121-r1030844782-Reviews-Sampan-Philadelphia_Pennsylvania.html?m=66827#review1030844782|FarmRunner|Business|2025-09-30|
1903121|Sampan (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1903121-Reviews-Sampan-Philadelphia_Pennsylvania.html|988692783|5|2025-01-12T18:30:10Z|Unstuffy culinary hotspot|We came here for dinner while visiting friends who live in the area, and had a wonderful meal!  The ambiance is upscale and trendy without being stuffy, and it was very clear that this is a culinary hotspot. The staff were professional and friendly - our waitress was very helpful when we were struggling to decide what to order. The crispy duck, salmon satay, tempura cauliflower, and the general tso soup were outstanding! We ended up not leaving anything for leftovers, which doesn't generally happen with us. We'll definitely come back the next time we're in town.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1903121-r988692783-Reviews-Sampan-Philadelphia_Pennsylvania.html?m=66827#review988692783|dustythoughts|Friends getaway|2025-01-31|
1903121|Sampan (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1903121-Reviews-Sampan-Philadelphia_Pennsylvania.html|982512227|5|2024-11-28T14:24:12Z|Consistent excellence|This was our third visit to this always busy restaurant. The food was again excellent. Our wait person was excellent and provided valuable advice. Every dish was special and will return again soon!|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1903121-r982512227-Reviews-Sampan-Philadelphia_Pennsylvania.html?m=66827#review982512227|RundocRun|Family|2024-11-30|
2137068|Talula’s Garden (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d2137068-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html|1036626103|5|2025-10-27T09:13:23Z|Very good food, service|My husband and I made a last minute reservation. The only option on the app was outdoor seating. When we got there, outdoor seating looked comfortable even on a chilly fall evening but we were surprised to be offered the option of indoor seating which we accepted. The food was excellent, arrived quickly, and the service was very good. I also appreciated that the noise level wasn't bad. We'll gladly come back next time we're in town.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d2137068-r1036626103-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html?m=66827#review1036626103|gertrude1099|Couples|2025-10-31|
2137068|Talula’s Garden (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d2137068-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html|1036323334|5|2025-10-25T09:34:54Z|Cozy restaurant near Washington Square.|We were in town to celebrate my wife's birthday. We tried this restaurant on a recommendation from my boss. The food was delicious. I had the Branzino and Broccoli, my wife had the Roasted Chicken and Gnocchi. We shared the the Chocolate Pudding cake which was delicious also. My wife really like the bread plates on each table. Each plate was different from the next and look like someone went searching thru some antique shops to pick them out. We ate inside because it was a little to windy to try the patio but it looked really and cozy.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d2137068-r1036323334-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html?m=66827#review1036323334|_gcon529|Couples|2025-10-31|
2137068|Talula’s Garden (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d2137068-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html|1035568213|4|2025-10-19T16:33:55Z|Best roasted potatos ever!|Beautiful place. Went for brunch. Food was great although my eggs could have been warmer. Service was good and friendly but as the place filled up—our reservation was at opening time—our waitress disappeared. However, really enjoyed it and would visit again.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d2137068-r1035568213-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html?m=66827#review1035568213|bobbyripe|Couples|2025-10-31|
2137068|Talula’s Garden (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d2137068-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html|1034556173|5|2025-10-12T15:51:46Z|Farm to Table Excellence|Perhaps the best meal I had in Philadelphia. Very large restaurant with big patio and several inside dining areas plus a large bar. Well appointed and elegant but still warm and welcoming atmosphere. We enjoyed a meal of roasted cauliflower with coconut curry, garbanzo beans and quinoa. Along with lamb bolognese Pappardelle with whipped ricotta. Their chive and cheddar biscuits are to die for.  Wine options are well chosen and multiple by the glass offerings|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d2137068-r1034556173-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html?m=66827#review1034556173|78jrk|Couples|2025-10-31|
2137068|Talula’s Garden (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d2137068-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html|1034195071|5|2025-10-10T07:03:58Z|One of our favorite spots in Philly!|We live 50 miles from Philly. We were going to be in town for a show at the Walnut Street Theatre, celebrating our anniversary. I made reservations at Talula's Garden due to it's proximity to the theater. I believe this was our third or fourth time dining there. I had the Roasted Chicken with Gnocchi and my wife had the Handmade Ricotta Ravioli. To say they were both good would be an understatement. My wife usually never finishes her entree (she did), and it was the absolute best chicken I have ever eaten (anywhere). The only thing that would have made it any better would have been a nice piece of crusty bread to lap up the sauce, as licking the plate would have probably been in bad taste! Outstanding experience from start to finish.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d2137068-r1034195071-Reviews-Talula_s_Garden-Philadelphia_Pennsylvania.html?m=66827#review1034195071|tommK238QI|Couples|2025-10-31|
1070950|Zahav (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1070950-Reviews-Zahav-Philadelphia_Pennsylvania.html|1036040854|5|2025-10-23T07:26:13Z|Most enjoyable evening!|Loved this place. Beautiful space, efficient, friendly, upscale service, good food—somethings were outstanding, others just ok. The menu is incredibly varied and original. It’s prix fixe, but gives you several options to choose from. Portions are generous and they keep bringing you little extras, so pace yourself!|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1070950-r1036040854-Reviews-Zahav-Philadelphia_Pennsylvania.html?m=66827#review1036040854|bobbyripe|Couples|2025-10-31|
1070950|Zahav (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1070950-Reviews-Zahav-Philadelphia_Pennsylvania.html|1015304854|5|2025-06-26T21:37:30Z|Perfection.|We have traveled a great deal, including in the Middle East, and we eat well and often.  Nonetheless, we count this as one of the top five meals of our lifetime.  Everything was outstanding: beautiful, delicious, colorful, expertly prepared.  Very well trained waiting staff that were efficient, polite, but not at all snooty.  Nothing was hurried but everything was perfectly timed.  Portions were generous (as were dishes we did not order or pay for but the waiter thought we'd like).  The only con: we ate too much.  We would have kept eating but our belts wouldn't let us.  Zahav is worth a 2.5 hour drive from NY.  It's just so good.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1070950-r1015304854-Reviews-Zahav-Philadelphia_Pennsylvania.html?m=66827#review1015304854|L3754KDmichaelh|Family|2025-06-30|
1070950|Zahav (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1070950-Reviews-Zahav-Philadelphia_Pennsylvania.html|1004245840|5|2025-04-25T11:12:57Z|Incredible experience|What an incredible experience! There were flavors I'd never tasted before and everything they brought to us was delicious. Go hungry, because they bring an extraordinary amount of food. Our server was well-informed and prompt, and the service was very good. The braised lamb shoulder is their signature dish and should not be missed. I'd rank this among the top five meals I've had in my life.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1070950-r1004245840-Reviews-Zahav-Philadelphia_Pennsylvania.html?m=66827#review1004245840|915DavidB|Couples|2025-04-30|
1070950|Zahav (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1070950-Reviews-Zahav-Philadelphia_Pennsylvania.html|997325714|5|2025-03-09T22:06:00Z|From Unforgettable to Just Fine—A Bittersweet Return to Zahav|"Our second visit to Zahav was highly anticipated, as our first experience two years ago was nothing short of extraordinary. Two years ago, we were blown away--not just by the incredible food but also by the warmth of the experience, with Executive Sous Chef at that time, Joe Howard, personally bringing out a few dishes he was working on. The sheer amount of food, the flavors, and the hospitality made it one of the most memorable dining experiences of our lives. Naturally, we knew it would be hard to recreate that magic, but we were eager to try. Securing a reservation is no easy feat, but we managed, and while the experience wasn't bad by any means, a few things dampened the excitement. The biggest disappointment was our seating. Instead of being in the vibrant main dining room--where you can see the kitchen in action, the bar buzzing, and the laffa bread being made--we were placed in a separate room on the outskirts. Unfortunately, this space lacked the energy and charm that makes Zahav so special; it felt more like a standard cafeteria, stripping away a big part of what makes the restaurant's atmosphere so unique. The menu had also changed, and we opted for the Tayim menu. While everything was good, it lacked the ""wow"" factor we had experienced before. In some cases, the descriptions of the dishes were more impressive than the actual flavors. Additionally, while our first visit left us completely full, this time, the meal felt smaller. To be clear, the service was great--attentive, professional, and even including an extra salmon tartar and lovely extra dessert for our birthday. There was no particular fault in any one aspect, but together, the little things added up, making this visit fall short of our high expectations. That said, we're still giving five stars, with the hope that Zahav will return to the unforgettable experience it once was."|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1070950-r997325714-Reviews-Zahav-Philadelphia_Pennsylvania.html?m=66827#review997325714|MarishaLevsh|Couples|2025-03-31|
1070950|Zahav (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d1070950-Reviews-Zahav-Philadelphia_Pennsylvania.html|996074570|5|2025-02-27T21:57:49Z|Amazing|Amazing dinner. Definitely need reservations. Need to start early to get them as well. It is a set menu that will be $90. Very inventive with interesting combinations of flavors. Hummus was some of the best ever! Dessert really blew our socks off with the fennel sorbet and the carrot cake. Wow. Just wow. Takes about 2-3 hours to dine.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d1070950-r996074570-Reviews-Zahav-Philadelphia_Pennsylvania.html?m=66827#review996074570|2001NH|Friends getaway|2025-02-28|
484853|Reading Terminal Market (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d484853-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html|1040051329|3|2025-11-23T09:03:01Z|Busy, delicious to-go options in the heart of downtown Philly|Crowded and bustling, between the tight fits amid the narrow aisles, you can find some amazing greasy-spoon lunch options frequented by tourists and locals alike.  There are several great options for cheesesteak and various Asian fare.  Best to get anything to-go, though, because tables are hard to come by and packed in tightly together where they do exist.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d484853-r1040051329-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html?m=66827#review1040051329|seanmcelroy|Friends getaway|2025-11-30|
484853|Reading Terminal Market (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d484853-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html|1039083885|5|2025-11-15T09:01:50Z|It was walking into a ToysRus store|I had read many reviews online and asked staff at my hotel all the food market. It was a 10-15 walk from my hotel and walking to the Reading Terminal Market was like walking into a toy store and not knowing what toy you want buy first.  There was so much  choices  of food available.  After walking round the market for around 10 minutes looking to see what I fancied I eventually chose a vender and had my first Philly cheesesteak.  Delicious, will defo go back again before I leave. Must do place for a visit.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d484853-r1039083885-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html?m=66827#review1039083885|Kev411|Solo travel|2025-11-30|
484853|Reading Terminal Market (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d484853-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html|1038318254|5|2025-11-09T08:15:15Z|More cities should have a Reading Terminal with its excellent regional food choices and great prices|I love coming to the Reading Terminal Market with the great selection of food stalls and the sights and smells as you walk around. I love their selections and the interaction between the locals and tourists when people are ordering.   Some of my favorite places to eat in Philly are here with Dutch Eating Place, Beilers Bakery and Bassetts Ice Cream. When Carmine’s was open, that used to be my favorite place for Cheesesteaks. After a meal, I like to walk around and look at the food displays. Everyone merchandises their food so nicely.  Don’t miss a visit here when you are visiting Philly.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d484853-r1038318254-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html?m=66827#review1038318254|R4960NKjustinw|Solo travel|2025-11-30|1.0
484853|Reading Terminal Market (Philadelphia)|https://www.tripadvisor.com/Restaurant_Review-g60795-d484853-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html|1036485010|5|2025-10-26T11:15:42Z|Definitely recommend|Stop here when visiting Philly. Large variety of foods to choose from. Plenty of shop to look for souvenirs. Definitely with visiting especially if it’s your first time visiting.|en|https://www.tripadvisor.com/ShowUserReviews-g60795-d484853-r1036485010-Reviews-Reading_Terminal_Market-Philadelphia_Pennsylvania.html?m=66827#review1036485010|ericfleck|Family|2025-10-31|
